controller,seed,step,phase,J_full,J_control,coverage,concentration,entropy,eig,movement,latency,zone_accuracy,infeasible_proposals,baseline_coverage
SimulatedAnnealing,2,13,after,1.282360534958725,1.282360534958725,0.6583333333333333,0.7492613829645556,0.513243230323266,0.12716972156863998,0.07982838483689764,0.19664537465224816,0.3416666666666667,6,0.8916666666666667
SimulatedAnnealing,2,14,after,1.2650655576841745,1.2650655576841745,0.6166666666666667,0.7911509462972529,0.48548913600269644,0.15121901514589597,0.16610170844754252,0.29046932033139006,0.3,6,0.8916666666666667
SimulatedAnnealing,2,15,after,1.3262028885505583,1.3262028885505583,0.65,0.8120739374129224,0.44810096034647223,0.12670462559591988,0.1640312360298759,0.22259897832710607,0.36666666666666664,6,0.8916666666666667
SimulatedAnnealing,2,16,after,1.319013508785146,1.319013508785146,0.6833333333333333,0.7729818226305718,0.45243621122755295,0.10637870142072531,0.13017972525671187,0.21019636535242725,0.4,6,0.8916666666666667
SimulatedAnnealing,2,17,after,1.2611703766598088,1.2611703766598088,0.65,0.7853299022591997,0.5027670821034008,0.10812891683963316,0.1838754027514112,0.2587089310879275,0.39166666666666666,6,0.8916666666666667
SimulatedAnnealing,2,18,after,1.3512583840418577,1.3512583840418577,0.675,0.8233679889092684,0.4358716439032932,0.1446315184599551,0.2083124970336932,0.30419196672397286,0.4083333333333333,7,0.8916666666666667
SimulatedAnnealing,2,19,after,1.268309558063844,1.268309558063844,0.65,0.7386934939561708,0.4895920029859653,0.15940977453084687,0.13984472643416027,0.21873327818158367,0.35,7,0.8916666666666667
SimulatedAnnealing,2,20,after,1.4400347562762779,1.4400347562762779,0.6583333333333333,0.8636810022723014,0.3933812719835665,0.1975906745244016,0.1731164546027288,0.2339547040621504,0.35833333333333334,7,0.8916666666666667
SimulatedAnnealing,2,21,after,1.3375975766452755,1.3375975766452755,0.6666666666666666,0.83012714385866,0.43092274164805944,0.1406834959882819,0.25884416098543156,0.2774337513400319,0.3333333333333333,8,0.8916666666666667
SimulatedAnnealing,2,22,after,1.3959605651208675,1.3959605651208675,0.675,0.8476114495591488,0.40226820349581466,0.1346907189397759,0.1901736379940512,0.22895437297191137,0.35,9,0.8916666666666667
SimulatedAnnealing,2,23,after,1.3673912036043407,1.3673912036043407,0.6833333333333333,0.8371594741976867,0.42569458810418864,0.11531307457258877,0.21081306025574348,0.241440242368485,0.4166666666666667,10,0.8916666666666667
SimulatedAnnealing,3,0,before,1.6807472341492884,1.6807472341492884,0.8666666666666667,0.8841934006758548,0.2757352062461945,0.17476267405449625,0.21188885114027506,0.2122894623591481,0.5416666666666666,1,0.8666666666666667
SimulatedAnnealing,3,1,before,1.567145030265311,1.567145030265311,0.7833333333333333,0.8979459545020486,0.294547476588329,0.17482738112537483,0.2903446709452495,0.3129256547043536,0.475,1,0.8666666666666667
SimulatedAnnealing,3,2,before,1.5862014083756917,1.5862014083756917,0.8333333333333334,0.8433656612167478,0.351258235911586,0.18930468537013612,0.22972231791259634,0.22541332678988013,0.5666666666666667,1,0.8666666666666667
SimulatedAnnealing,3,3,before,1.5956361263699697,1.5956361263699697,0.8333333333333334,0.8235478892672652,0.41014221555466457,0.2168710576856078,0.14265534942929578,0.20152731950146324,0.55,1,0.8666666666666667
SimulatedAnnealing,3,4,before,1.591448639676517,1.591448639676517,0.775,0.8556508933216358,0.36351009775289334,0.24421512928536185,0.1536842124284237,0.23159482946384422,0.5583333333333333,1,0.8666666666666667
SimulatedAnnealing,3,5,before,1.49529371765782,1.49529371765782,0.7666666666666667,0.8301128214072198,0.3961832396234942,0.22349712433541002,0.2718572732040331,0.26475029358982916,0.5083333333333333,1,0.8666666666666667
SimulatedAnnealing,3,6,before,1.5508333774453038,1.5508333774453038,0.7833333333333333,0.8156440824744426,0.40990799827004254,0.22611879549106953,0.11755887553873531,0.20182137153673912,0.43333333333333335,1,0.8666666666666667
SimulatedAnnealing,3,7,before,1.4912635250582982,1.4912635250582982,0.7,0.8458754709781147,0.36355653352463085,0.19482346281355098,0.11875410916634546,0.20653032838859886,0.39166666666666666,1,0.8666666666666667
SimulatedAnnealing,3,8,before,1.4663791507997,1.4663791507997,0.775,0.8168521350335012,0.41679410549501306,0.16014688616755585,0.20262318879037935,0.270085343222264,0.4666666666666667,1,0.8666666666666667
SimulatedAnnealing,3,9,before,1.523369053361242,1.523369053361242,0.8,0.7922663680501589,0.4898939232861481,0.24262465059064767,0.1308831883743666,0.22569094529121897,0.45,1,0.8666666666666667
SimulatedAnnealing,3,10,before,1.6607536325764487,1.6607536325764487,0.8,0.8511848070554761,0.3706010129293141,0.3053244746607904,0.1195494548487237,0.2055211608038327,0.45,1,0.8666666666666667
SimulatedAnnealing,3,11,before,1.5718143137320493,1.5718143137320493,0.7583333333333333,0.8488692789234782,0.3960156754148218,0.20406167367486136,0.053486168916963936,0.18342321231692332,0.4666666666666667,1,0.8666666666666667
SimulatedAnnealing,3,12,after,1.4640201838552898,1.4640201838552898,0.6416666666666667,0.8707932560583609,0.3984297326237328,0.2442293406078511,0.154252810432921,0.22492653483184952,0.375,2,0.8666666666666667
SimulatedAnnealing,3,13,after,1.472446690316518,1.472446690316518,0.65,0.8689263326942012,0.39806027874789623,0.255239087684785,0.17251602384580433,0.22008246539946158,0.35833333333333334,3,0.8666666666666667
SimulatedAnnealing,3,14,after,1.471504378344147,1.471504378344147,0.6333333333333333,0.8540575085720967,0.39354781403468725,0.24589177868770554,0.07595613495793876,0.18053862902945,0.4,4,0.8666666666666667
SimulatedAnnealing,3,15,after,1.4345753316334657,1.4345753316334657,0.6666666666666666,0.8402309584784757,0.39937231857844835,0.20545231396597277,0.15653762501189078,0.2226526779426809,0.4,5,0.8666666666666667
SimulatedAnnealing,3,16,after,1.5458493567824465,1.5458493567824465,0.6833333333333333,0.8989969449853916,0.3222315406638418,0.27337611153926245,0.2342538032965463,0.2483605221608361,0.4083333333333333,5,0.8666666666666667
SimulatedAnnealing,3,17,after,1.5658754121290148,1.5658754121290148,0.65,0.9251854178940261,0.2239739411587038,0.23797473425291976,0.17549232596279993,0.232146197922129,0.35833333333333334,5,0.8666666666666667
SimulatedAnnealing,3,18,after,1.4900740515304083,1.4900740515304083,0.65,0.9061735689466058,0.2643931106983851,0.1465839860277841,0.1406810896153547,0.2370523747887212,0.4083333333333333,6,0.8666666666666667
SimulatedAnnealing,3,19,after,1.4150122175386388,1.4150122175386388,0.575,0.9050594926757689,0.317324154689488,0.16869646017805473,0.13780177269143717,0.22242815047713477,0.4083333333333333,6,0.8666666666666667
SimulatedAnnealing,3,20,after,1.5141771875028125,1.5141771875028125,0.65,0.8873519076346221,0.31272646996254105,0.2492434382771153,0.1457908460158984,0.2583316254625032,0.35833333333333334,6,0.8666666666666667
SimulatedAnnealing,3,21,after,1.4977499868810935,1.4977499868810935,0.6416666666666667,0.8976625434649852,0.29477297859750906,0.2135173174961677,0.17079148064805866,0.2226577778113487,0.4083333333333333,6,0.8666666666666667
SimulatedAnnealing,3,22,after,1.5133921594854667,1.5133921594854667,0.625,0.9176538066554415,0.24137419940802562,0.21849970674930738,0.17560041034708262,0.2535698401235614,0.43333333333333335,6,0.8666666666666667
SimulatedAnnealing,3,23,after,1.4562150798674793,1.4562150798674793,0.6083333333333333,0.9115663380005269,0.26026026057600343,0.18312212246595339,0.18013042202205654,0.29615667256427985,0.35,6,0.8666666666666667
SimulatedAnnealing,4,0,before,1.6554680450670554,1.6554680450670554,0.875,0.8641750258215872,0.3280679114415355,0.23584326602300298,0.28293166984031665,0.30448699755958586,0.5583333333333333,0,0.875
SimulatedAnnealing,4,1,before,1.7992967559295023,1.7992967559295023,0.925,0.9027107575904482,0.2526116468795173,0.2382493247445408,0.18521012978329912,0.28608162351937433,0.5416666666666666,0,0.875
SimulatedAnnealing,4,2,before,1.6304451633381354,1.6304451633381354,0.875,0.8503957483129078,0.3533285249944978,0.16571892831802065,0.1702269873603754,0.2757652239642475,0.5166666666666667,0,0.875
SimulatedAnnealing,4,3,before,1.5714919820186286,1.5714919820186286,0.8416666666666667,0.8457415403189115,0.39110759102033005,0.19999133726921697,0.23201034932099104,0.3563875075224708,0.49166666666666664,1,0.875
SimulatedAnnealing,4,4,before,1.7704062173929782,1.7704062173929782,0.85,0.9142553770837585,0.23353170292468572,0.2929200248280425,0.2151458291867794,0.2511627992774125,0.5666666666666667,1,0.875
SimulatedAnnealing,4,5,before,1.6864356116690866,1.6864356116690866,0.8583333333333333,0.8953822076312832,0.2753415106078571,0.15019445123816766,0.14905042095905832,0.2215647157983099,0.55,1,0.875
SimulatedAnnealing,4,6,before,1.6692799902256712,1.6692799902256712,0.85,0.896315329152679,0.27279994137395286,0.17359793649294208,0.19720250770408554,0.2887994933103151,0.5083333333333333,1,0.875
SimulatedAnnealing,4,7,before,1.7482105643374883,1.7482105643374883,0.8833333333333333,0.9034770442077554,0.25613704764769624,0.17417402025137857,0.11269638453672756,0.23593186871703295,0.5916666666666667,1,0.875
SimulatedAnnealing,4,8,before,1.6511562090359904,1.6511562090359904,0.8083333333333333,0.8947855114282738,0.28420132886335653,0.14015151992980446,0.08281571182085296,0.19470443056133355,0.525,1,0.875
SimulatedAnnealing,4,9,before,1.7077698170180704,1.7077698170180704,0.85,0.9052801573381669,0.25016520414570725,0.15226056924820655,0.12042212178843077,0.20371750298462743,0.575,2,0.875
SimulatedAnnealing,4,10,before,1.6935194148067516,1.6935194148067516,0.8583333333333333,0.903627193067046,0.2639208738794532,0.15025263242310616,0.155991023591611,0.23762611188942911,0.5583333333333333,3,0.875
SimulatedAnnealing,4,11,before,1.6576697135026786,1.6576697135026786,0.8166666666666667,0.8918445440307311,0.27455768871584246,0.1783683112237191,0.14632620514145567,0.23162679464571898,0.4666666666666667,3,0.875
SimulatedAnnealing,4,12,after,1.59545162175642,1.59545162175642,0.7583333333333333,0.9217307772906503,0.21176010211876756,0.19395377743584513,0.31769180667582286,0.2971744232623085,0.44166666666666665,4,0.875
SimulatedAnnealing,4,13,after,1.5511771467248994,1.5511771467248994,0.725,0.911005229113208,0.2062089178357941,0.12139284725071785,0.19163246788040708,0.27116489163240837,0.4583333333333333,5,0.875
SimulatedAnnealing,4,14,after,1.5809027832038673,1.5809027832038673,0.7333333333333333,0.910409947312235,0.22062324507386447,0.11450413376002332,0.11865344078400672,0.21525688765289247,0.4666666666666667,5,0.875
SimulatedAnnealing,4,15,after,1.5873301147164822,1.5873301147164822,0.7416666666666667,0.8939226164584715,0.24030150857044183,0.12833168123715952,0.09215681557107117,0.18849849022058507,0.43333333333333335,5,0.875
SimulatedAnnealing,4,16,after,1.5141905046891666,1.5141905046891666,0.7333333333333333,0.8794527779350225,0.28829537058219223,0.10299373106813439,0.15376454499147973,0.20718680955060478,0.44166666666666665,6,0.875
SimulatedAnnealing,4,17,after,1.5237634090934988,1.5237634090934988,0.725,0.8878223829246518,0.26648459294697224,0.08324970408002608,0.10734918317431688,0.19941894122194306,0.48333333333333334,6,0.875
SimulatedAnnealing,4,18,after,1.4943548505207973,1.4943548505207973,0.7083333333333334,0.8776010984686243,0.2792937927256295,0.07485661764956134,0.09101826271016368,0.1906727940972061,0.425,6,0.875
SimulatedAnnealing,4,19,after,1.4136289195529508,1.4136289195529508,0.6583333333333333,0.8463715585723669,0.32009984793097324,0.12126956988959367,0.13639750232807446,0.20371447298811987,0.43333333333333335,6,0.875
SimulatedAnnealing,4,20,after,1.5159451646386555,1.5159451646386555,0.7333333333333333,0.8621355459173929,0.2963268423072053,0.15299745484822636,0.15992056846904973,0.25229442536342506,0.4583333333333333,7,0.875
SimulatedAnnealing,4,21,after,1.5289409096049267,1.5289409096049267,0.7166666666666667,0.8709260874828637,0.28213368203405126,0.14143631430409315,0.11014283334479615,0.19376140223977883,0.4583333333333333,8,0.875
SimulatedAnnealing,4,22,after,1.4845821780951654,1.4845821780951654,0.7333333333333333,0.8530259757452612,0.3291590228923196,0.1332951072203215,0.16730624805251793,0.24391401934496884,0.43333333333333335,9,0.875
SimulatedAnnealing,4,23,after,1.5362107297193859,1.5362107297193859,0.7583333333333333,0.8642165660131077,0.30833768032546016,0.15530167018469496,0.19017373006375252,0.2233373616919785,0.4666666666666667,10,0.875
ReadRateBO,0,0,before,0.36297851853703345,0.6061075296758855,0.2833333333333333,0.5751070499311989,0.8426209429161143,0.0,0.6243772459350759,0.43346453205415897,0.225,0,0.85
ReadRateBO,0,1,before,0.8797322498523833,1.0717990096369678,0.5916666666666667,0.6877396608703971,0.6656526651198452,0.0,0.5072369021744689,0.36957498165170116,0.4083333333333333,0,0.85
ReadRateBO,0,2,before,0.4521295733457586,0.702239125463026,0.3416666666666667,0.5862549728027963,0.866813654405973,0.0,0.536297422723283,0.4319552479296796,0.2833333333333333,0,0.85
ReadRateBO,0,3,before,1.099881826907615,1.2380571753521297,0.6416666666666667,0.8025157785753768,0.4788792659860173,0.0,0.4807891067113421,0.4125902525100747,0.425,0,0.85
ReadRateBO,0,4,before,1.1024410776592464,1.2471578505556609,0.6666666666666666,0.7497473254461534,0.501550115564418,0.0,0.3976706885803615,0.33303289988700585,0.35833333333333334,0,0.85
ReadRateBO,0,5,before,0.8742154729024627,1.04406122170099,0.48333333333333334,0.7392859226649013,0.5886405095489592,0.0,0.4237650111097943,0.3428568730953769,0.35,0,0.85
ReadRateBO,0,6,before,0.29390202297553536,0.5826984183565235,0.25833333333333336,0.5089486551883364,1.0008920360710356,0.0,0.43837318613447174,0.3538107621653655,0.25,0,0.85
ReadRateBO,0,7,before,0.592566757815502,0.8272705724748851,0.4,0.6642545663868186,0.8134214369890765,0.0,0.5806323848105247,0.41862852312517373,0.325,0,0.85
ReadRateBO,0,8,before,0.20886468581649476,0.5201512070207795,0.3,0.47063039118091426,1.0788368725953181,0.0,0.6204715495663924,0.42891812860144685,0.25,0,0.85
ReadRateBO,0,9,before,0.9825362093666148,1.1283826211607666,0.5666666666666667,0.8227167866094068,0.5054651456495052,0.0,0.657036480726211,0.42593258598295736,0.275,0,0.85
ReadRateBO,0,10,before,0.6965082016206278,0.9111235906139576,0.4666666666666667,0.6984784848188631,0.7438002589275124,0.0,0.6573980548784845,0.3786809627201782,0.25,0,0.85
ReadRateBO,0,11,before,0.40743363806299066,0.6516333362383749,0.23333333333333334,0.5753282914863385,0.8463316614192861,0.0,0.3499916172989717,0.3468720226107024,0.21666666666666667,0,0.85
ReadRateBO,0,12,after,0.6821499568567784,0.875249313981766,0.3333333333333333,0.7057198209042729,0.6692313747956159,0.0,0.3993943797793244,0.2932368421469532,0.23333333333333334,0,0.85
ReadRateBO,0,13,after,0.8597530876477739,0.9917529812295506,0.44166666666666665,0.8360183133882632,0.45747677035210643,0.0,0.7295508513149979,0.44711162287253287,0.225,0,0.85
ReadRateBO,0,14,after,1.080956506760633,1.1970165189490738,0.525,0.8382845268332487,0.40223335112085296,0.0,0.3854586242766006,0.33753613734129795,0.275,0,0.85
ReadRateBO,0,15,after,0.047866311390164396,0.4215410580198584,0.10833333333333334,0.4210981224572512,1.2950579853641215,0.0,0.23533807163606785,0.2485931751993718,0.14166666666666666,0,0.85
ReadRateBO,0,16,after,0.7034486938355347,0.9121404327281847,0.275,0.7863000372955421,0.7232704520979631,0.0,0.33705432727493956,0.32028870923250335,0.225,0,0.85
ReadRateBO,0,17,after,-0.1469379365842533,0.2692732186962643,0.1,0.3699243759299442,1.442477944001442,0.0,0.48131316968009186,0.37504804219768245,0.15833333333333333,0,0.85
ReadRateBO,0,18,after,0.32265094856903814,0.6347014602937037,0.2,0.6702314471668053,1.0814846619712002,0.0,0.5606089916481701,0.44898192919100455,0.175,0,0.85
ReadRateBO,0,19,after,0.6276723626680161,0.841141637591331,0.38333333333333336,0.6905368519943934,0.739828130246358,0.0,0.5675024675775554,0.4165187164208618,0.2916666666666667,0,0.85
ReadRateBO,0,20,after,1.1698456915370665,1.281272523065231,0.5583333333333333,0.8184159733546811,0.38617597056237635,0.0,0.19636817353675384,0.24377554374504698,0.35833333333333334,0,0.85
ReadRateBO,0,21,after,0.7909436413417941,0.996357029088772,0.45,0.6641015280449493,0.7119085528304228,0.0,0.267640049230084,0.2496832279143483,0.30833333333333335,0,0.85
ReadRateBO,0,22,after,-0.1466623735302371,0.25066988260665624,0.075,0.35920198366763134,1.377048665434048,0.0,0.4502892276124012,0.3229688851816984,0.11666666666666667,0,0.85
ReadRateBO,0,23,after,0.18329792671721534,0.4860365035319839,0.19166666666666668,0.592139449687668,1.0492119548294363,0.0,0.7734124538830645,0.4383058443828759,0.21666666666666667,0,0.85
ReadRateBO,1,0,before,0.5959392509079264,0.8363699052867324,0.44166666666666665,0.6304794901573533,0.8332691510142602,0.0,0.5884956210981543,0.394850434718942,0.31666666666666665,0,0.85
ReadRateBO,1,1,before,1.2390409948392038,1.3171619129002037,0.675,0.8974048989953702,0.27074647048368305,0.0,0.6355791679024521,0.4304615714962061,0.475,0,0.85
ReadRateBO,1,2,before,1.0832601090716105,1.2453716226089095,0.6666666666666666,0.7592160315336874,0.5618356927234207,0.0,0.40806665283469756,0.3872738649402351,0.48333333333333334,0,0.85
ReadRateBO,1,3,before,0.6030026411083648,0.8115690872702132,0.4083333333333333,0.6106422602628567,0.722836220582464,0.0,0.496566101692133,0.3895778387889138,0.2916666666666667,0,0.85
ReadRateBO,1,4,before,0.3219884852515269,0.5458765050173618,0.18333333333333332,0.5633000367712923,0.7759367483091888,0.0,0.462986607172189,0.4124058862373808,0.15833333333333333,0,0.85
ReadRateBO,1,5,before,1.1517161205373259,1.280170379871216,0.7666666666666667,0.7743993592685672,0.44518853844101014,0.0,0.6485014816058428,0.44230134388176695,0.4166666666666667,0,0.85
ReadRateBO,1,6,before,1.1730820110124713,1.2913467625653567,0.7083333333333334,0.7777279617189145,0.4098743954925247,0.0,0.46843730571003594,0.3612222718258689,0.35,0,0.85
ReadRateBO,1,7,before,0.9621645175710445,1.1332965784796365,0.49166666666666664,0.7939948121574157,0.5930985276110167,0.0,0.3538308223916943,0.30810435751291754,0.30833333333333335,0,0.85
ReadRateBO,1,8,before,1.1933845696578862,1.3301377246205732,0.6666666666666666,0.8123569161186457,0.47395031897531886,0.0,0.34276094896550957,0.3070504898339079,0.375,0,0.85
ReadRateBO,1,9,before,1.0710564574738632,1.242692824463782,0.6666666666666666,0.7676785335286378,0.5948463193030712,0.0,0.4691056981213208,0.3394711086341736,0.31666666666666665,0,0.85
ReadRateBO,1,10,before,0.9867899166098824,1.1674157101468254,0.7,0.699964537994907,0.6260012976326746,0.0,0.5609382943680361,0.42844893025113817,0.3416666666666667,0,0.85
ReadRateBO,1,11,before,0.5644039104091534,0.8009058035690428,0.4,0.5926395630751745,0.819653102204334,0.0,0.4410083714185094,0.39620832053719257,0.2916666666666667,0,0.85
ReadRateBO,1,12,after,0.20178815886242868,0.5185638426958773,0.2,0.4899231854063994,1.0978608605955178,0.0,0.3639173677534121,0.4145608825633236,0.24166666666666667,0,0.85
ReadRateBO,1,13,after,-0.016730970659644573,0.31935790641254164,0.125,0.43056239729884344,1.1647952878007195,0.0,0.5713162422605509,0.43206412138757744,0.20833333333333334,0,0.85
ReadRateBO,1,14,after,0.17556305874558864,0.47839102825306445,0.23333333333333334,0.49103512623691825,1.0495217662939997,0.0,0.6178071664909708,0.40423520913263894,0.26666666666666666,0,0.85
ReadRateBO,1,15,after,1.2746439370338887,1.3434754603084458,0.65,0.9171115337873922,0.2385518814570275,0.0,0.5302406999112274,0.43042575670385547,0.475,0,0.85
ReadRateBO,1,16,after,1.2356792498004665,1.3175858476433724,0.7,0.8730108356692784,0.28386663682033786,0.0,0.6452672359303344,0.4122987816453708,0.4166666666666667,0,0.85
ReadRateBO,1,17,after,0.4781235793817229,0.6968446624661585,0.325,0.6009970665321364,0.7580295103449705,0.0,0.5761844177913189,0.3753138581905485,0.30833333333333335,0,0.85
ReadRateBO,1,18,after,0.8187652358999788,0.9704009583870707,0.4666666666666667,0.765627024366588,0.5255293675704903,0.0,0.6518676207051975,0.4422163095641644,0.36666666666666664,0,0.85
ReadRateBO,1,19,after,0.5149289805584722,0.7514685248746433,0.3416666666666667,0.6018839234639669,0.819783591168441,0.0,0.46972022521621126,0.3411066512741792,0.26666666666666666,0,0.85
ReadRateBO,1,20,after,0.9149525702054674,1.0529223448404996,0.5416666666666666,0.7308855324393877,0.4781668014538181,0.0,0.5550160622264804,0.35416690398407197,0.475,0,0.85
ReadRateBO,1,21,after,0.18542814908635452,0.4922561889723951,0.225,0.46780207161816667,1.0633849538187172,0.0,0.48009951217216695,0.3767735266274762,0.24166666666666667,0,0.85
ReadRateBO,1,22,after,0.3724504900793867,0.6178289449843751,0.30833333333333335,0.6002685739325683,0.850416920937742,0.0,0.7572821247402348,0.42392216572970715,0.25,0,0.85
ReadRateBO,1,23,after,1.0958384274778934,1.2153915675822902,0.5666666666666667,0.8677069354668473,0.41433960995225383,0.0,0.5304887929202177,0.3989026445010566,0.4166666666666667,0,0.85
ReadRateBO,2,0,before,0.6186668251730394,0.891083056299159,0.5,0.597044932799683,0.9441227127191811,0.0,0.4872343384781674,0.3986104997138254,0.325,0,0.8916666666666667
ReadRateBO,2,1,before,0.7459286851487019,0.9526278250212739,0.49166666666666664,0.634543086843405,0.7163646301341952,0.0,0.43886677742063007,0.2794793017507253,0.35,0,0.8916666666666667
ReadRateBO,2,2,before,1.188319577406417,1.325383402683115,0.6833333333333333,0.792894782640172,0.4750270202365209,0.0,0.3657261822712805,0.2741790573933741,0.425,0,0.8916666666666667
ReadRateBO,2,3,before,0.05409723693698565,0.39283413848598625,0.19166666666666668,0.4235641035315607,1.1739726413015077,0.0,0.561391604467624,0.3598610024796926,0.26666666666666666,0,0.8916666666666667
ReadRateBO,2,4,before,1.1875681360940185,1.3299451757604956,0.7166666666666667,0.7859123797097581,0.4934412181064504,0.0,0.4263881196914799,0.29811623138990273,0.43333333333333335,0,0.8916666666666667
ReadRateBO,2,5,before,0.96877761268838,1.1238264290321658,0.5583333333333333,0.7948660842573652,0.5373582494892593,0.0,0.5500072022772293,0.4291388525024253,0.4166666666666667,0,0.8916666666666667
ReadRateBO,2,6,before,-0.07434618322868619,0.3729315001618719,0.125,0.32732702950975073,1.550146325847746,0.0,0.15219271175745486,0.2249181054709494,0.16666666666666666,0,0.8916666666666667
ReadRateBO,2,7,before,-0.014931100953163301,0.36027027038322995,0.18333333333333332,0.3735368561973271,1.3003488634202303,0.0,0.4509931285995134,0.40867987045051,0.225,0,0.8916666666666667
ReadRateBO,2,8,before,0.3149245729696009,0.6212768850524484,0.375,0.5232959695282328,1.0617362068912308,0.0,0.7109698300234133,0.4248542364584026,0.35833333333333334,0,0.8916666666666667
ReadRateBO,2,9,before,0.8885668186887815,1.0894384512859234,0.5583333333333333,0.7384702417950544,0.6961680289459107,0.0,0.49993823889591654,0.3825576811579282,0.3333333333333333,0,0.8916666666666667
ReadRateBO,2,10,before,0.7744315330896379,1.0390035962384698,0.5333333333333333,0.5976813742454827,0.9169368981327033,0.0,0.1950312616565151,0.22334488562260973,0.3333333333333333,0,0.8916666666666667
ReadRateBO,2,11,before,0.8933578484569136,1.0974570820078482,0.5666666666666667,0.6767157481202344,0.7073540414513807,0.0,0.29279446273578114,0.3872466263887894,0.3416666666666667,0,0.8916666666666667
ReadRateBO,2,12,after,0.4195898282588099,0.7021025672190946,0.43333333333333335,0.5297999192367,0.9791145424129456,0.0,0.6485001663143356,0.44320423637758743,0.35833333333333334,0,0.8916666666666667
ReadRateBO,2,13,after,0.3540646025594295,0.6545041447922095,0.31666666666666665,0.5544319484945153,1.0412441081368604,0.0,0.5405298466390467,0.3629034425150562,0.3,0,0.8916666666666667
ReadRateBO,2,14,after,0.8660544252010126,1.0492889741307718,0.49166666666666664,0.7489745375312917,0.6350425548591795,0.0,0.4351839168623096,0.4053137000566247,0.375,0,0.8916666666666667
ReadRateBO,2,15,after,0.7150323857268761,0.9212569927976577,0.48333333333333334,0.6572136485624891,0.7147200247659741,0.0,0.5489250939246614,0.36408307280510854,0.35,0,0.8916666666666667
ReadRateBO,2,16,after,0.5506627182635272,0.8168133441966374,0.375,0.5782003047753039,0.922407779849,0.0,0.2977390216015583,0.31376836065466024,0.2916666666666667,0,0.8916666666666667
ReadRateBO,2,17,after,0.583698299506658,0.835381031973155,0.4583333333333333,0.5693057737619734,0.8722658820238771,0.0,0.43638057369031885,0.40895935343370765,0.36666666666666664,0,0.8916666666666667
ReadRateBO,2,18,after,-0.14800711703052327,0.308576953920568,0.09166666666666666,0.3182820085204161,1.5823998073416548,0.0,0.21383054216932718,0.24815039077144396,0.18333333333333332,0,0.8916666666666667
ReadRateBO,2,19,after,0.13530767735680777,0.4804189687060254,0.23333333333333334,0.4085940830681604,1.1960645928905602,0.0,0.3563672213046659,0.36398854202712416,0.24166666666666667,0,0.8916666666666667
ReadRateBO,2,20,after,-0.1226737721890715,0.2970501710248467,0.14166666666666666,0.334811476215947,1.45465233926115,0.0,0.42270612403791236,0.3507742309759546,0.2,0,0.8916666666666667
ReadRateBO,2,21,after,-0.14123861425738704,0.2753094255149353,0.13333333333333333,0.3591535103857616,1.443645496679786,0.0,0.5104387198742513,0.4269720149458949,0.175,0,0.8916666666666667
ReadRateBO,2,22,after,0.8127539164670906,1.0248639798789063,0.4,0.7611014255357027,0.7351174621114563,0.0,0.29877767726917986,0.31069428317361664,0.24166666666666667,0,0.8916666666666667
ReadRateBO,2,23,after,1.2414895329023798,1.3598576072568846,0.6333333333333333,0.8367200684742743,0.4102324850356745,0.0,0.2380370118585184,0.25856460662111724,0.38333333333333336,0,0.8916666666666667
ReadRateBO,3,0,before,0.5560926473682992,0.7925220002020051,0.44166666666666665,0.599936323791225,0.8194016965914789,0.0,0.6223531358479115,0.41583366334342065,0.21666666666666667,0,0.8666666666666667
ReadRateBO,3,1,before,0.9388431132884417,1.0961188043728032,0.525,0.8057842542896468,0.5450760092287105,0.0,0.5665383055946085,0.431359721589741,0.31666666666666665,0,0.8666666666666667
ReadRateBO,3,2,before,0.7505560152514111,0.9338293466563742,0.5333333333333333,0.6309794821820648,0.6351769646758929,0.0,0.5615461135028774,0.4134642320544053,0.30833333333333335,0,0.8666666666666667
ReadRateBO,3,3,before,-0.17161006136319162,0.22163995931170566,0.10833333333333334,0.36354701397193395,1.3629007154297264,0.0,0.643867711155671,0.3805338309790692,0.15,0,0.8666666666666667
ReadRateBO,3,4,before,1.0602618539428263,1.2104067175957978,0.6833333333333333,0.7933533811786034,0.5203624445830726,0.0,0.6862160348736601,0.4027679096936069,0.45,0,0.8666666666666667
ReadRateBO,3,5,before,0.06076087971067151,0.44570356219247664,0.15833333333333333,0.41093713045435015,1.3341096751972272,0.0,0.287534421911578,0.2487105001448903,0.20833333333333334,0,0.8666666666666667
ReadRateBO,3,6,before,1.2516744545900158,1.3720408589187174,0.7416666666666667,0.8236159492286027,0.4171581689728897,0.0,0.43867567109060396,0.41092703766247174,0.5416666666666666,0,0.8666666666666667
ReadRateBO,3,7,before,0.2962501115599567,0.5728770423990895,0.25833333333333336,0.5190860164799466,0.9587158858904795,0.0,0.46833245488055797,0.426950473000154,0.25,0,0.8666666666666667
ReadRateBO,3,8,before,1.3751720575186779,1.4790073553462786,0.8583333333333333,0.8606917918097398,0.35986571965901853,0.0,0.6183577728044187,0.363402919703125,0.36666666666666664,0,0.8666666666666667
ReadRateBO,3,9,before,0.6796181669898078,0.8901230659718947,0.5083333333333333,0.6766723469085396,0.7295543861174482,0.0,0.7663281612186357,0.43322777269591695,0.3416666666666667,0,0.8666666666666667
ReadRateBO,3,10,before,0.7917877321712383,1.023583883527548,0.575,0.6211562108885893,0.8033442438863616,0.0,0.41336460201124525,0.3237529783844522,0.31666666666666665,0,0.8666666666666667
